function_name,category,fixture_id,jpl_status,moshier_status,vsop_elp_meeus_status,jpl_elapsed_ns,moshier_elapsed_ns,vsop_elp_meeus_elapsed_ns,jpl_output_sha256,moshier_output_sha256,vsop_elp_meeus_output_sha256,jpl_vs_moshier_relation,jpl_vs_vsop_relation,moshier_vs_vsop_relation,max_abs_diff_if_numeric,max_rel_diff_if_numeric,notes
jme_set_tid_acc,engine_invariant,modern_bhuj_standard,OK,OK,OK,120943,96468,89681,705923b998622a1ce46b658eec48852d79be08538a204e83645d776a52781356,551f5ce1aca0680b5c67a7ee63a40ce2e243bcb74fede29e9873e2e8f1873a67,1f3cae9e714190e52ba249887d00efac4cdcf4163d824e3e3ec7c2af0a49ba3b,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_set_topo,engine_invariant,modern_bhuj_standard,OK,OK,OK,662398,631150,469190,dd49f471aed62241f61cda89862f9a71049c9374a80ac334f02103d0baf8648c,8018c0a9a5695d765dcdccbaae5b9ced06a1119e171182a5fd5defed590074d0,0d5c66e11a036c15145cb79e055dfbd89fad79e4353f5f963e38ee672b62fbb1,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_sidereal_time,engine_invariant,modern_bhuj_standard,OK,OK,OK,199698,260557,309295,8b16ece48719ea02c1eb0678d399d591a521b63f1f3302c253376a556ab5b5ba,33adea3546cf9fe5b351a6c1291ce69ddff9f71e9d678cf3a2c3872325650625,458f2842ab2d9379af16423bd8ba6788c88785b0b2fe739c60b1fef971fe50e0,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_sidereal_time0,engine_invariant,modern_bhuj_standard,OK,OK,OK,247848,510528,207975,09a9cdad58e57fa2a4ebbc22c31656feb7c1a0c7a2e54a5c5648830cb3561919,c6c5133aef1cd4d9a1ec0adeb6a8bd2ff97a2fde144e2defbc0f4cfb052fe3f6,864ea1b9c7289edac39cf91c88c20824516c22b14d73e3dd8fac100bab12276d,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_sol_eclipse_how,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,ERROR,ERROR,568939,45997570,52240985,5eb6eb5dfb03e2bd7c77ef95978efcb2ed89c2d445951024af8d1a0a9afd1228,f15c7fe6c37afe7dad953f1d2594d356ac77d8f8ba7a4dc2d9a3c739007325ce,6b0f6b9e7cdc12572e0ce45ee36e5a019dc9d91f35550863415a12e2e49d73fc,ERROR_ALL,ERROR_ALL,ERROR_ALL,,,
jme_sol_eclipse_when_glob,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,ERROR,ERROR,289455,967742023,923415068,158c9ad35b3c763590ca6beb0ab2170b97e351354a81cd9a0e90402cf8ff69f2,8d5ee9b524ebcb3abb5fa3033c76e8bfdba7ac9c84f4fb918b8e480d93e580c7,84caf4679e1f133ec3024008f84d1bedd43b9a12a984c65ebbc18001b608d57a,ERROR_ALL,ERROR_ALL,ERROR_ALL,,,
jme_sol_eclipse_when_loc,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,ERROR,ERROR,85060,585732613,684308766,1484291c7d67726b8f1bfec7a0ca14b5c061b63de6336d66f975ca6f654b488f,78fde1b9755eebab0e0fb8729a5bbed9bb366f6b15ea200bd0d510807dd5ea83,380fea89bfc151c7eb31f09e1ff4daf253acc8a64b546b13948dab0006fa566e,ERROR_ALL,ERROR_ALL,ERROR_ALL,,,
jme_sol_eclipse_where,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,ERROR,ERROR,83614,20106936,23451941,817f096a7fde5a63800c0967074225082e1c0d6b9933555d1d23621f670f6ff3,8867a315474ade8c4558c6ad52a799c2affaf3f9546bba8b0df60ec46a16343d,804c84f1e2deb9985a1f1e85081196b28f1e8a5da1ec9f3b46c0204b2567fdda,ERROR_ALL,ERROR_ALL,ERROR_ALL,,,
jme_solcross,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,OK,OK,86678,88551999,1106441387,ec6f059fd4dbe051d1999d07a26949232574115d7b4e1f7d5eeb8dfa72f42589,670988157e30b1cef3eb690bbe8a489fc0ef20d9736019ae1b0fdac9fb43c024,ad14a62d84c81c716e87fac9f7ad22450f3a36cba3e88a75744734c3438dd42e,ERROR_ONE_SIDE,ERROR_ONE_SIDE,DIFFERENT_STRUCTURE,,,
jme_solcross_ut,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,OK,OK,124313,82056237,1022026134,a2da7404793a8e129f1203a51dab4a138552f86a29de468a1cd3f81bde41f77d,af35796620c445f7c1a18c737d2b84d80d036d03aa434a2465231f78f93533b4,2023943760b1e305fadd2619e40fe07aeb618b8463a91722665e5961c675c773,ERROR_ONE_SIDE,ERROR_ONE_SIDE,DIFFERENT_STRUCTURE,,,
jme_spherical_angular_separation,engine_invariant,modern_bhuj_standard,OK,OK,OK,32626,31618,32155,f1934798e45832eb3a459791088446f53174d62296948ab585197305f133e946,0a8f7506c6c08090e806c51939b815a710828e883bd03d62f89506e5d7df4baa,2cd6b2bcc77f2ae63ecc95068f576d3b3f0bf374f215bb159dc618e1a2ae2550,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_spherical_position_angle,engine_invariant,modern_bhuj_standard,OK,OK,OK,42577,35453,44483,075dc58d5a082fb38e433eca8a83a6f0764337606359803766f879238a1304b6,3000ad3b256b793f3a87cf4aa4ee74498618d79d96bd2fa0a550c9e83cd9c450,8db5a848861beaab8fd41bd19d3ce7661b5fb2d04dec978db551c5bea55e92eb,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_spherical_to_rectangular_state,engine_invariant,modern_bhuj_standard,OK,OK,OK,41431,66074,41318,908764d518eb2a9de5386b4bd36cf349516c98b229e500e25705a6fa92f9fb37,564c71b4e3f12a11630e82d85a8bd360af2d01591e5975bd53679957e87dc954,998eebed26c714b0fcc7d1f2f79672da20561c110b9c2b9c87794de23c43678f,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_split_degree,engine_invariant,modern_bhuj_standard,OK,OK,OK,27928,26198,25542,b2f27c3da1a7e41165839f663c4eb25aec8927d45f58884b94a0210210bd537f,e976e152c96fd93e99c8a380f724242fb3f10da02dd50d5d32062145ea1af87d,94a8d571d1ee43debc6296e7856dd19347cbc32fa447d6c4c34a6456bf62b263,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_add,engine_invariant,modern_bhuj_standard,OK,OK,OK,32368,55488,53807,925b4acc83e132b35602ecd76453deb55797052e1fee4efb0ff8537c5cca70c7,8baf653971b04e9835b92d381fef895112a956b8a0bbee787bfea76cd7f34ae3,653e12cbfbad6c98d959134d94594dc62eb3ae4476b67de915cc1a7a8451fbfa,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_convert_units,engine_invariant,modern_bhuj_standard,OK,OK,OK,63564,43738,41164,a5dc70c21dde9f3cf648d8ab22d059bab305c062ea5948a821461b38e2e69820,eef19bd12cc9f685c3c9ce7e6b7b3777bc949956d1f898340923d5233a1d44a7,fac3a33b48e1d766db6699bb6a8210ea2c8bc4c0b9339a6c7ee572caf70eef4c,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_distance,engine_invariant,modern_bhuj_standard,OK,OK,OK,127532,58026,61659,c8838ae1417391dc3ff22cddafa1258ce71fae0105c69ee3cc205fa89989300b,01ceb674d199e366663c8db5ccaa7a19766b22bee28a9dbfc56bc157bd13a298,232040347122e23ba72bfd0e67057f958704a2862463667c6ac8e9c5a569cb2e,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_light_time_days,engine_invariant,modern_bhuj_standard,OK,OK,OK,55550,66190,65691,77d4c0a0c19489b2fa54e7c80715213614527aa9c781c217ec78b51767b48e1b,657e0e4f4a7a2f22ba7a24e46b3982aa709e5b76a42b7a9df082f0d984cb16c6,db01ffbf8d1b3211b764155d6933193e4f72a437b50e70dccad9754d73d3ec5d,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_position_velocity_dot,engine_invariant,modern_bhuj_standard,OK,OK,OK,60570,63892,100908,10c912f1ec2e865048b8a7309a62ec7c016a95f531166ca6bbb8b35a512c8dc6,36a52c9ce0f990fb8f39d72b475987ae1aa59dd0da7f598307025f406ec4777e,92812f660eab1e29487ff9cb188a5df7eb15f0891bb825f0ca02aafd9bbc6e30,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_scale,engine_invariant,modern_bhuj_standard,OK,OK,OK,62273,40868,38385,bc32deb016f9774fbdefee44b9a3cda8754b3a253dc177696b7e481cf5e128ad,48fdaf49f6f4767a633b8eb315f3ca90a60672694b2744bbbdd90c9324145829,7eb9ba5fc107e2d8cba37549de12add52ec2ba378d949431282511e66e23fc25,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_speed,engine_invariant,modern_bhuj_standard,OK,OK,OK,64828,65130,76426,594712656c22fa1c05f626ddf6984d1bd85a3d409e8d93f543f0ef823067b2c0,e43e619b9818cde26c8d2bac0876b7d0c291daed98174fa7173a052732133aec,1050fa2ed0c64028ae95595130b89b429f261d29366017249ad3ceacdb8e80b1,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_state_subtract,engine_invariant,modern_bhuj_standard,OK,OK,OK,45048,47064,46838,b67bc491bd01e4b04aa75ec2c14197a3617b78fd71b2aeccf83cc253c0bb08b8,62cfdf8d6169304c66b45f7f741b5d6ea43be741fdc30b662a3206ee70294c71,079a235e233a75241a03e313f85a27f1a269cc4c88f3249c349ed2e33059c2c5,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_time_equ,engine_sensitive,modern_bhuj_standard,ERROR,OK,OK,58757,202259,1527306,067d0e412c5332eeed974e8da4a2745512425136878c1aa53f3734ea583db938,2e47b17dea5ebff0c83aafcaf54b48b620dbfbb225ec89c46450f9bb4dface98,fcbee3b3346896bff2b5643cbfeb269f7f35407812e0d201bca6c238bc34fb28,ERROR_ONE_SIDE,ERROR_ONE_SIDE,DIFFERENT_STRUCTURE,,,
jme_topo_arcus_visionis,engine_invariant,modern_bhuj_standard,OK,OK,OK,109259,524447,4990111,47167b5c2ab59073b75ffaa479a041b9d28d7fe10efadf4778f300883bcc4a06,28f37e4a67f350e5e06b7c005e99e67218c8ecb4e40e026ca090d6c36257cf13,67acc97ef30ac8d5e44ddc8eaeb247aeac61e5b3b038ea1784abf282c8054680,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_utc_time_zone,engine_invariant,modern_bhuj_standard,OK,OK,OK,62156,75569,64144,acb4ab51f161179966e0397659b5c790573f809f5ad4c211cd81ee86f913940f,6d5146bc3d6491834230b4cb0c84137bdd3abb996a0c8d80e32af26023edf257,05b1b24b403cae3548ea86ba883f8fb089de53d5a3b272e695b7f272c8bde2bc,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_utc_to_jd,engine_invariant,modern_bhuj_standard,OK,OK,OK,63561,80726,79272,e9abf81e5b1d0d0b4a1adb95f89b7bfdb3f3c1e7d863288a979a399f63220fc8,eb4963d258b6c014a171238bcdf18ff1dd0a21f5cca41c1a94027721b556e8de,3716d79f6c8e0e9d77a3ce12777170b2d2eb4c26c27e8090327f1646d6911249,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_version,engine_invariant,modern_bhuj_standard,OK,OK,OK,238276,261715,251844,911d1f6cc2614e5687a69aff7b0f70dd3a45f016527a568717bf322a50afe2fe,c5310952a4ea487b1b05cec99d865ef2b3da0baafd084aca406fd0c8d867fd83,b65f1fd2b921d8f097dcbdd2931aed7ae00b85ef39997428896f97176b93a21a,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
jme_vis_limit_mag,engine_sensitive,modern_bhuj_standard,ERROR_JPL_UNAVAILABLE,ERROR,ERROR,300781,279919,302943,e7b67b1d81b559513612a32f9da57bc4e51d1f492dd26db3775dbebc070b9a16,ffbecf812fdba0a22af9af79a4ced0e255d189401ef2c83e18eef1a0de489703,b1840ed30e3980a17df052ec26c355ac2e2e39f9cfe49d4b0266637fa27a1c69,ERROR_ALL,ERROR_ALL,ERROR_ALL,,,
jme_vsop87_planet_state,engine_sensitive,modern_bhuj_standard,OK,OK,OK,1969540,2123515,1919930,ab407d0d00507aa9142f5ac75e35cb75803e1a7e11df37e9524d2fddbfba6c0e,1020001aad39c1791f66a80e4afd908328f5c037338d4bd9083fd97ff96b0c37,eda5433cbfaad29e57295178c9723257737e4c309ae871a14e4db0f4b6f2ee6d,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,DIFFERENT_STRUCTURE,,,
